0.001
$$
0.0

$$
1.789
BodyA , 1.9e+11 , [ 0.23967271 -1.17363794 0. ] , [-3.92582185 -2.5667158 0. ] , [ 7.24963944e+11 1.05946885e+12 0.00000000e+00] , [ 3.81559971 5.57615185 0. ] , -2.28074032535e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.7404853 4.13319512 0. ] , [ 3.34392175 4.53399588 0. ] , [ -7.72484155e+10 -6.90490426e+10 0.00000000e+00] , [-0.51498944 -0.46032695 0. ] , -679076875660.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15311304 0.1717767 0. ] , [ 0.09353034 -1.31701299 0. ] , [ -6.47715529e+11 -9.90419808e+11 0.00000000e+00] , [-2.49121357 -3.80930695 0. ] , -2.46143970717e+12 , 0.5 , c

$$
1.79
BodyA , 1.9e+11 , [ 0.23574689 -1.17620465 0. ] , [-3.92201277 -2.56116805 0. ] , [ 7.23724773e+11 1.05407346e+12 0.00000000e+00] , [ 3.80907775 5.54775505 0. ] , -2.27628521188e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.74382922 4.13772911 0. ] , [ 3.34340804 4.53353645 0. ] , [ -7.70568080e+10 -6.89132973e+10 0.00000000e+00] , [-0.51371205 -0.45942198 0. ] , -678299919476.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15320657 0.17045968 0. ] , [ 0.09104316 -1.32080207 0. ] , [ -6.46667965e+11 -9.85160163e+11 0.00000000e+00] , [-2.48718448 -3.78907755 0. ] , -2.45687071128e+12 , 0.5 , c

$$
1.791
BodyA , 1.9e+11 , [ 0.23182488 -1.17876582 0. ] , [-3.91821021 -2.55564845 0. ] , [ 7.22487236e+11 1.04872380e+12 0.00000000e+00] , [ 3.8025644 5.51959896 0. ] , -2.27185670814e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.74717263 4.14226265 0. ] , [ 3.3428956 4.53307793 0. ] , [ -7.68658566e+10 -6.87779359e+10 0.00000000e+00] , [-0.51243904 -0.45851957 0. ] , -677524681256.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15329761 0.16913888 0. ] , [ 0.08856 -1.32457109 0. ] , [ -6.45621380e+11 -9.79945867e+11 0.00000000e+00] , [-2.48315915 -3.76902256 0. ] , -2.45232780646e+12 , 0.5 , c

$$
1.792
BodyA , 1.9e+11 , [ 0.22790667 -1.18132147 0. ] , [-3.91441415 -2.55015677 0. ] , [ 7.21251406e+11 1.04341935e+12 0.00000000e+00] , [ 3.79606003 5.49168076 0. ] , -2.26745457463e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.75051552 4.14679573 0. ] , [ 3.34238443 4.53262031 0. ] , [ -7.66755585e+10 -6.86429567e+10 0.00000000e+00] , [-0.51117039 -0.45761971 0. ] , -676751155040.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15338617 0.16781431 0. ] , [ 0.08608086 -1.32832023 0. ] , [ -6.44575847e+11 -9.74776388e+11 0.00000000e+00] , [-2.47913787 -3.74913996 0. ] , -2.44781075973e+12 , 0.5 , c

$$
1.793
BodyA , 1.9e+11 , [ 0.22399225 -1.18387163 0. ] , [-3.91062459 -2.54469277 0. ] , [ 7.20017350e+11 1.03815956e+12 0.00000000e+00] , [ 3.789565 5.4639977 0. ] , -2.26307857482e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.75385791 4.15132835 0. ] , [ 3.34187452 4.53216359 0. ] , [ -7.64859109e+10 -6.85083581e+10 0.00000000e+00] , [-0.50990607 -0.45672239 0. ] , -675979334898.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15347225 0.16648599 0. ] , [ 0.08360574 -1.33204966 0. ] , [ -6.43531439e+11 -9.69651206e+11 0.00000000e+00] , [-2.47512092 -3.72942771 0. ] , -2.44331934099e+12 , 0.5 , c

$$
1.794
BodyA , 1.9e+11 , [ 0.22008163 -1.18641632 0. ] , [-3.90684151 -2.53925622 0. ] , [ 7.18785135e+11 1.03294394e+12 0.00000000e+00] , [ 3.78307966 5.43654706 0. ] , -2.25872847504e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.75719978 4.15586051 0. ] , [ 3.34136588 4.53170776 0. ] , [ -7.62969112e+10 -6.83741384e+10 0.00000000e+00] , [-0.50864607 -0.45582759 0. ] , -675209214936.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15355586 0.16515394 0. ] , [ 0.08113463 -1.33575955 0. ] , [ -6.42488224e+11 -9.64569803e+11 0.00000000e+00] , [-2.47110855 -3.70988386 0. ] , -2.43885332296e+12 , 0.5 , c

$$
1.795
BodyA , 1.9e+11 , [ 0.21617478 -1.18895558 0. ] , [-3.9030649 -2.5338469 0. ] , [ 7.17554824e+11 1.02777197e+12 0.00000000e+00] , [ 3.77660434 5.40932615 0. ] , -2.25440404449e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.76054115 4.16039222 0. ] , [ 3.34085849 4.53125283 0. ] , [ -7.61085564e+10 -6.82402960e+10 0.00000000e+00] , [-0.50739038 -0.45493531 0. ] , -674440789296.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.153637 0.16381818 0. ] , [ 0.07866753 -1.33945005 0. ] , [ -6.41446268e+11 -9.59531673e+11 0.00000000e+00] , [-2.46710103 -3.69050644 0. ] , -2.43441248115e+12 , 0.5 , c

$$
1.796
BodyA , 1.9e+11 , [ 0.21227172 -1.19148942 0. ] , [-3.89929476 -2.52846457 0. ] , [ 7.16326481e+11 1.02264314e+12 0.00000000e+00] , [ 3.77013937 5.38233234 0. ] , -2.25010505517e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.76388201 4.16492347 0. ] , [ 3.34035235 4.53079878 0. ] , [ -7.59208439e+10 -6.81068293e+10 0.00000000e+00] , [-0.50613896 -0.45404553 0. ] , -673674052150.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15371566 0.16247873 0. ] , [ 0.07620443 -1.34312135 0. ] , [ -6.40405637e+11 -9.54536315e+11 0.00000000e+00] , [-2.4630986 -3.67129352 0. ] , -2.4299965938e+12 , 0.5 , c

$$
1.797
BodyA , 1.9e+11 , [ 0.20837243 -1.19401789 0. ] , [-3.89553108 -2.523109 0. ] , [ 7.15100165e+11 1.01755697e+12 0.00000000e+00] , [ 3.76368508 5.35556302 0. ] , -2.24583128186e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.76722236 4.16945427 0. ] , [ 3.33984746 4.53034562 0. ] , [ -7.57337709e+10 -6.79737367e+10 0.00000000e+00] , [-0.50489181 -0.45315824 0. ] , -672908997704.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15379187 0.16113561 0. ] , [ 0.07374533 -1.34677359 0. ] , [ -6.39366394e+11 -9.49583237e+11 0.00000000e+00] , [-2.45910152 -3.65224322 0. ] , -2.42560544187e+12 , 0.5 , c

$$
1.798
BodyA , 1.9e+11 , [ 0.20447689 -1.196541 0. ] , [-3.89177383 -2.51777999 0. ] , [ 7.13875934e+11 1.01251297e+12 0.00000000e+00] , [ 3.75724176 5.32901562 0. ] , -2.24158250203e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.77056221 4.17398462 0. ] , [ 3.33934381 4.52989335 0. ] , [ -7.55473347e+10 -6.78410166e+10 0.00000000e+00] , [-0.5036489 -0.45227344 0. ] , -672145620197.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15386561 0.15978883 0. ] , [ 0.07129022 -1.35040694 0. ] , [ -6.38328600e+11 -9.44671951e+11 0.00000000e+00] , [-2.45511 -3.63335366 0. ] , -2.42123880898e+12 , 0.5 , c

$$
1.799
BodyA , 1.9e+11 , [ 0.20058512 -1.19905878 0. ] , [-3.88802303 -2.5124773 0. ] , [ 7.12653846e+11 1.00751065e+12 0.00000000e+00] , [ 3.75080971 5.30268762 0. ] , -2.23735849585e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.77390155 4.17851451 0. ] , [ 3.3388414 4.52944196 0. ] , [ -7.53615326e+10 -6.77086674e+10 0.00000000e+00] , [-0.50241022 -0.45139112 0. ] , -671383913900.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.1539369 0.15843843 0. ] , [ 0.0688391 -1.35402157 0. ] , [ -6.37292313e+11 -9.39801980e+11 0.00000000e+00] , [-2.45112428 -3.614623 0. ] , -2.41689648136e+12 , 0.5 , c

$$
1.8
BodyA , 1.9e+11 , [ 0.1966971 -1.20157125 0. ] , [-3.88427864 -2.50720072 0. ] , [ 7.11433953e+11 1.00254954e+12 0.00000000e+00] , [ 3.74438923 5.27657652 0. ] , -2.23315904613e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.77724039 4.18304395 0. ] , [ 3.33834022 4.52899145 0. ] , [ -7.51763620e+10 -6.75766875e+10 0.00000000e+00] , [-0.50117575 -0.45051125 0. ] , -670623873116.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15400574 0.15708441 0. ] , [ 0.06639195 -1.35761762 0. ] , [ -6.36257591e+11 -9.34972851e+11 0.00000000e+00] , [-2.44714458 -3.59604943 0. ] , -2.41257824781e+12 , 0.5 , c

$$
1.801
BodyA , 1.9e+11 , [ 0.19281282 -1.20407845 0. ] , [-3.88054066 -2.50195004 0. ] , [ 7.10216310e+11 9.97629175e+11 0.00000000e+00] , [ 3.73798058 5.25067987 0. ] , -2.22898393828e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.78057873 4.18757294 0. ] , [ 3.33784028 4.52854182 0. ] , [ -7.49918202e+10 -6.74450755e+10 0.00000000e+00] , [-0.49994547 -0.44963384 0. ] , -669865492181.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15407213 0.15572679 0. ] , [ 0.06394878 -1.36119525 0. ] , [ -6.35224490e+11 -9.30184100e+11 0.00000000e+00] , [-2.44317111 -3.57763115 0. ] , -2.4082838997e+12 , 0.5 , c

$$
1.802
BodyA , 1.9e+11 , [ 0.18893228 -1.2065804 0. ] , [-3.87680907 -2.49672505 0. ] , [ 7.09000967e+11 9.92749096e+11 0.00000000e+00] , [ 3.73158403 5.22499524 0. ] , -2.22483296027e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.78391657 4.19210148 0. ] , [ 3.33734156 4.52809306 0. ] , [ -7.48079044e+10 -6.73138297e+10 0.00000000e+00] , [-0.49871936 -0.44875886 0. ] , -669108765461.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15413608 0.15436559 0. ] , [ 0.06150958 -1.36475461 0. ] , [ -6.34193062e+11 -9.25435267e+11 0.00000000e+00] , [-2.43920409 -3.55936641 0. ] , -2.40401323088e+12 , 0.5 , c

$$
1.803
BodyA , 1.9e+11 , [ 0.18505547 -1.20907713 0. ] , [-3.87308387 -2.49152553 0. ] , [ 7.07787973e+11 9.87908849e+11 0.00000000e+00] , [ 3.72519986 5.19952026 0. ] , -2.22070590259e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.78725391 4.19662958 0. ] , [ 3.33684406 4.52764517 0. ] , [ -7.46246122e+10 -6.71829486e+10 0.00000000e+00] , [-0.49749741 -0.44788632 0. ] , -668353687354.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15419759 0.15300084 0. ] , [ 0.05907433 -1.36829587 0. ] , [ -6.33163361e+11 -9.20725900e+11 0.00000000e+00] , [-2.43524369 -3.54125346 0. ] , -2.39976603767e+12 , 0.5 , c

$$
1.804
BodyA , 1.9e+11 , [ 0.18118239 -1.21156866 0. ] , [-3.86936504 -2.48635128 0. ] , [ 7.06577376e+11 9.83107985e+11 0.00000000e+00] , [ 3.71882829 5.17425255 0. ] , -2.21660255821e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.79059076 4.20115722 0. ] , [ 3.33634778 4.52719815 0. ] , [ -7.44419408e+10 -6.70524307e+10 0.00000000e+00] , [-0.49627961 -0.4470162 0. ] , -667600252287.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15425667 0.15163254 0. ] , [ 0.05664304 -1.37181916 0. ] , [ -6.32135435e+11 -9.16055554e+11 0.00000000e+00] , [-2.43129014 -3.52329059 0. ] , -2.39554211882e+12 , 0.5 , c

$$
1.805
BodyA , 1.9e+11 , [ 0.17731302 -1.21405501 0. ] , [-3.86565257 -2.48120209 0. ] , [ 7.05369222e+11 9.78346064e+11 0.00000000e+00] , [ 3.71246959 5.14918981 0. ] , -2.21252272256e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.7939271 4.20568442 0. ] , [ 3.33585272 4.52675201 0. ] , [ -7.42598876e+10 -6.69222745e+10 0.00000000e+00] , [-0.49506592 -0.4461485 0. ] , -666848454722.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15431331 0.15026072 0. ] , [ 0.0542157 -1.37532463 0. ] , [ -6.31109335e+11 -9.11423790e+11 0.00000000e+00] , [-2.42734359 -3.50547611 0. ] , -2.39134127548e+12 , 0.5 , c

$$
1.806
BodyA , 1.9e+11 , [ 0.17344737 -1.21653621 0. ] , [-3.86194645 -2.47607776 0. ] , [ 7.04163556e+11 9.73622652e+11 0.00000000e+00] , [ 3.70612398 5.12432975 0. ] , -2.20846619348e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.79726296 4.21021117 0. ] , [ 3.33535886 4.52630672 0. ] , [ -7.40784501e+10 -6.67924785e+10 0.00000000e+00] , [-0.49385633 -0.44528319 0. ] , -666098289145.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15436753 0.1488854 0. ] , [ 0.05179229 -1.37881244 0. ] , [ -6.30085106e+11 -9.06830174e+11 0.00000000e+00] , [-2.42340425 -3.48780836 0. ] , -2.38716331113e+12 , 0.5 , c

$$
1.807
BodyA , 1.9e+11 , [ 0.16958542 -1.21901229 0. ] , [-3.85824666 -2.47097809 0. ] , [ 7.02960421e+11 9.68937321e+11 0.00000000e+00] , [ 3.69979169 5.09967011 0. ] , -2.20443277119e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.80059832 4.21473748 0. ] , [ 3.33486621 4.5258623 0. ] , [ -7.38976256e+10 -6.66630412e+10 0.00000000e+00] , [-0.49265084 -0.44442027 0. ] , -665349750079.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15441932 0.14750659 0. ] , [ 0.04937282 -1.38228273 0. ] , [ -6.29062795e+11 -9.02274279e+11 0.00000000e+00] , [-2.41947229 -3.47028569 0. ] , -2.3830080316e+12 , 0.5 , c

$$
1.808
BodyA , 1.9e+11 , [ 0.16572717 -1.22148326 0. ] , [-3.85455319 -2.46590288 0. ] , [ 7.01759857e+11 9.64289647e+11 0.00000000e+00] , [ 3.69347293 5.07520867 0. ] , -2.20042225823e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.80393318 4.21926334 0. ] , [ 3.33437476 4.52541874 0. ] , [ -7.37174116e+10 -6.65339612e+10 0.00000000e+00] , [-0.49144941 -0.44355974 0. ] , -664602832070.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15446869 0.1461243 0. ] , [ 0.04695727 -1.38573563 0. ] , [ -6.28042446e+11 -8.97755685e+11 0.00000000e+00] , [-2.41554787 -3.45290648 0. ] , -2.37887524498e+12 , 0.5 , c

$$
1.809
BodyA , 1.9e+11 , [ 0.16187262 -1.22394917 0. ] , [-3.85086602 -2.46085193 0. ] , [ 7.00561906e+11 9.59679214e+11 0.00000000e+00] , [ 3.68716793 5.05094323 0. ] , -2.19643445948e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.80726756 4.22378876 0. ] , [ 3.33388451 4.52497604 0. ] , [ -7.35378055e+10 -6.64052369e+10 0.00000000e+00] , [-0.49025204 -0.44270158 0. ] , -663857529699.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15451565 0.14473857 0. ] , [ 0.04454564 -1.3891713 0. ] , [ -6.27024101e+11 -8.93273977e+11 0.00000000e+00] , [-2.41163116 -3.43566914 0. ] , -2.37476476164e+12 , 0.5 , c

$$
1.81
BodyA , 1.9e+11 , [ 0.15802176 -1.22641002 0. ] , [-3.84718514 -2.45582506 0. ] , [ 6.99366606e+11 9.55105611e+11 0.00000000e+00] , [ 3.68087688 5.02687164 0. ] , -2.19246918206e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.81060144 4.22831374 0. ] , [ 3.33339545 4.52453419 0. ] , [ -7.33588049e+10 -6.62768670e+10 0.00000000e+00] , [-0.4890587 -0.44184578 0. ] , -663113837573.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15456019 0.1433494 0. ] , [ 0.04213792 -1.39258987 0. ] , [ -6.26007801e+11 -8.88828744e+11 0.00000000e+00] , [-2.40772231 -3.41857209 0. ] , -2.37067639415e+12 , 0.5 , c

$$
1.811
BodyA , 1.9e+11 , [ 0.15417457 -1.22886584 0. ] , [-3.84351054 -2.45082207 0. ] , [ 6.98173994e+11 9.50568434e+11 0.00000000e+00] , [ 3.67459997 5.00299176 0. ] , -2.18852623535e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.81393484 4.23283827 0. ] , [ 3.33290758 4.5240932 0. ] , [ -7.31804071e+10 -6.61488499e+10 0.00000000e+00] , [-0.48786938 -0.44099233 0. ] , -662371750330.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15460233 0.14195681 0. ] , [ 0.0397341 -1.39599149 0. ] , [ -6.24993587e+11 -8.84419584e+11 0.00000000e+00] , [-2.40382149 -3.40161378 0. ] , -2.36660995727e+12 , 0.5 , c

$$
1.812
BodyA , 1.9e+11 , [ 0.15033106 -1.23131667 0. ] , [-3.8398422 -2.44584277 0. ] , [ 6.96984107e+11 9.46067283e+11 0.00000000e+00] , [ 3.6683374 4.97930149 0. ] , -2.18460543094e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.81726774 4.23736236 0. ] , [ 3.33242089 4.52365306 0. ] , [ -7.30026096e+10 -6.60211842e+10 0.00000000e+00] , [-0.48668406 -0.44014123 0. ] , -661631262634.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15464207 0.14056082 0. ] , [ 0.03733417 -1.39937628 0. ] , [ -6.23981497e+11 -8.80046099e+11 0.00000000e+00] , [-2.39992883 -3.38479269 0. ] , -2.36256526792e+12 , 0.5 , c

$$
1.813
BodyA , 1.9e+11 , [ 0.14649122 -1.23376251 0. ] , [-3.83618011 -2.44088697 0. ] , [ 6.95796978e+11 9.41601764e+11 0.00000000e+00] , [ 3.66208936 4.95579876 0. ] , -2.18070658258e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.82060017 4.24188602 0. ] , [ 3.33193539 4.52321377 0. ] , [ -7.28254100e+10 -6.58938686e+10 0.00000000e+00] , [-0.48550273 -0.43929246 0. ] , -660892369180.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.1546794 0.13916144 0. ] , [ 0.03493813 -1.40274439 0. ] , [ -6.22971568e+11 -8.75707895e+11 0.00000000e+00] , [-2.39604449 -3.36810729 0. ] , -2.35854214513e+12 , 0.5 , c

$$
1.814
BodyA , 1.9e+11 , [ 0.14265504 -1.2362034 0. ] , [-3.83252426 -2.43595449 0. ] , [ 6.94612641e+11 9.37171488e+11 0.00000000e+00] , [ 3.65585601 4.93248152 0. ] , -2.17682950619e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.8239321 4.24640923 0. ] , [ 3.33145107 4.52277532 0. ] , [ -7.26488057e+10 -6.57669016e+10 0.00000000e+00] , [-0.48432537 -0.43844601 0. ] , -660155064689.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15471434 0.13775869 0. ] , [ 0.03254596 -1.40609594 0. ] , [ -6.21963836e+11 -8.71404587e+11 0.00000000e+00] , [-2.3921686 -3.3515561 0. ] , -2.35454041005e+12 , 0.5 , c

$$
1.815
BodyA , 1.9e+11 , [ 0.13882251 -1.23863935 0. ] , [-3.82887462 -2.43104514 0. ] , [ 6.93431129e+11 9.32776073e+11 0.00000000e+00] , [ 3.64963752 4.90934775 0. ] , -2.17297401976e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.82726355 4.25093201 0. ] , [ 3.33096791 4.52233772 0. ] , [ -7.24727943e+10 -6.56402817e+10 0.00000000e+00] , [-0.48315196 -0.43760188 0. ] , -659419343913.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15474688 0.1363526 0. ] , [ 0.03015766 -1.40943108 0. ] , [ -6.20958335e+11 -8.67135791e+11 0.00000000e+00] , [-2.38830129 -3.33513766 0. ] , -2.35055988586e+12 , 0.5 , c

$$
1.816
BodyA , 1.9e+11 , [ 0.13499364 -1.2410704 0. ] , [-3.82523119 -2.42615875 0. ] , [ 6.92252473e+11 9.28415141e+11 0.00000000e+00] , [ 3.64343407 4.88639548 0. ] , -2.16913994341e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.83059452 4.25545434 0. ] , [ 3.33048593 4.52190096 0. ] , [ -7.22973734e+10 -6.55140077e+10 0.00000000e+00] , [-0.48198249 -0.43676005 0. ] , -658685201629.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15477704 0.13494317 0. ] , [ 0.02777321 -1.41274993 0. ] , [ -6.19955100e+11 -8.62901133e+11 0.00000000e+00] , [-2.38444269 -3.31885051 0. ] , -2.34660039778e+12 , 0.5 , c

$$
1.817
BodyA , 1.9e+11 , [ 0.13116841 -1.24349655 0. ] , [-3.82159394 -2.42129512 0. ] , [ 6.91076702e+11 9.24088319e+11 0.00000000e+00] , [ 3.6372458 4.86362273 0. ] , -2.16532709928e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.83392501 4.25997624 0. ] , [ 3.33000511 4.52146504 0. ] , [ -7.21225403e+10 -6.53880781e+10 0.00000000e+00] , [-0.48081694 -0.43592052 0. ] , -657952632642.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15480481 0.13353042 0. ] , [ 0.02539262 -1.41605263 0. ] , [ -6.18954162e+11 -8.58700240e+11 0.00000000e+00] , [-2.38059293 -3.30269323 0. ] , -2.34266177305e+12 , 0.5 , c

$$
1.818
BodyA , 1.9e+11 , [ 0.12734681 -1.24591785 0. ] , [-3.81796287 -2.4164541 0. ] , [ 6.89903845e+11 9.19795239e+11 0.00000000e+00] , [ 3.63107287 4.84102757 0. ] , -2.16153531154e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.83725501 4.26449771 0. ] , [ 3.32952546 4.52102996 0. ] , [ -7.19482929e+10 -6.52624916e+10 0.00000000e+00] , [-0.47965529 -0.43508328 0. ] , -657221631785.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15483021 0.13211437 0. ] , [ 0.02301587 -1.41933929 0. ] , [ -6.17955552e+11 -8.54532747e+11 0.00000000e+00] , [-2.37675212 -3.28666441 0. ] , -2.33874384087e+12 , 0.5 , c

$$
1.819
BodyA , 1.9e+11 , [ 0.12352885 -1.2483343 0. ] , [-3.81433795 -2.41163549 0. ] , [ 6.88733930e+11 9.15535539e+11 0.00000000e+00] , [ 3.62491542 4.8186081 0. ] , -2.15776440637e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.84058454 4.26901874 0. ] , [ 3.32904696 4.52059571 0. ] , [ -7.17746285e+10 -6.51372467e+10 0.00000000e+00] , [-0.47849752 -0.43424831 0. ] , -656492193917.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15485322 0.13069503 0. ] , [ 0.02064295 -1.42261005 0. ] , [ -6.16959302e+11 -8.50398292e+11 0.00000000e+00] , [-2.37292039 -3.27076266 0. ] , -2.33484643238e+12 , 0.5 , c

$$
1.82
BodyA , 1.9e+11 , [ 0.11971451 -1.25074594 0. ] , [-3.81071918 -2.40683912 0. ] , [ 6.87566983e+11 9.11308861e+11 0.00000000e+00] , [ 3.6187736 4.79636243 0. ] , -2.1540142119e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.84391358 4.27353934 0. ] , [ 3.32856962 4.52016229 0. ] , [ -7.16015448e+10 -6.50123422e+10 0.00000000e+00] , [-0.47734363 -0.43341561 0. ] , -655764313925.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15487387 0.12927242 0. ] , [ 0.01827385 -1.42586504 0. ] , [ -6.15965439e+11 -8.46296519e+11 0.00000000e+00] , [-2.36909784 -3.25498661 0. ] , -2.33096938065e+12 , 0.5 , c

$$
1.821
BodyA , 1.9e+11 , [ 0.11590379 -1.25315278 0. ] , [-3.80710653 -2.40206484 0. ] , [ 6.86403031e+11 9.07114852e+11 0.00000000e+00] , [ 3.61264753 4.7742887 0. ] , -2.15028455821e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.84724215 4.2780595 0. ] , [ 3.32809342 4.51972971 0. ] , [ -7.14290394e+10 -6.48877767e+10 0.00000000e+00] , [-0.4761936 -0.43258518 0. ] , -655037986721.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15489214 0.12784655 0. ] , [ 0.01590857 -1.42910437 0. ] , [ -6.14973991e+11 -8.42227076e+11 0.00000000e+00] , [-2.36528458 -3.23933491 0. ] , -2.32711252063e+12 , 0.5 , c

$$
1.822
BodyA , 1.9e+11 , [ 0.11209669 -1.25555484 0. ] , [-3.80349999 -2.39731245 0. ] , [ 6.85242096e+11 9.02953165e+11 0.00000000e+00] , [ 3.60653735 4.75238508 0. ] , -2.14657527727e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.85057025 4.28257923 0. ] , [ 3.32761838 4.51929795 0. ] , [ -7.12571099e+10 -6.47635488e+10 0.00000000e+00] , [-0.4750474 -0.43175699 0. ] , -654313207243.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15490805 0.12641745 0. ] , [ 0.01354709 -1.43232818 0. ] , [ -6.13984986e+11 -8.38189616e+11 0.00000000e+00] , [-2.36148072 -3.22380622 0. ] , -2.32327568914e+12 , 0.5 , c

$$
1.823
BodyA , 1.9e+11 , [ 0.10829319 -1.25795216 0. ] , [-3.79989955 -2.3925818 0. ] , [ 6.84084204e+11 8.98823456e+11 0.00000000e+00] , [ 3.60044318 4.73064977 0. ] , -2.14288620296e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.85389786 4.28709853 0. ] , [ 3.32714447 4.51886702 0. ] , [ -7.10857539e+10 -6.46396572e+10 0.00000000e+00] , [-0.47390503 -0.43093105 0. ] , -653589970458.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.1549216 0.12498512 0. ] , [ 0.0111894 -1.43553658 0. ] , [ -6.12998450e+11 -8.34183799e+11 0.00000000e+00] , [-2.35768634 -3.20839923 0. ] , -2.31945872484e+12 , 0.5 , c

$$
1.824
BodyA , 1.9e+11 , [ 0.10449329 -1.26034474 0. ] , [-3.79630519 -2.38787272 0. ] , [ 6.82929375e+11 8.94725385e+11 0.00000000e+00] , [ 3.59436513 4.70908098 0. ] , -2.13921717099e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 5.85722501 4.29161739 0. ] , [ 3.32667171 4.51843691 0. ] , [ -7.09149691e+10 -6.45161007e+10 0.00000000e+00] , [-0.47276646 -0.43010734 0. ] , -652868271355.0 , 0.5 , b
BodyC , 2.6e+11 , [ 1.15493278 0.12354958 0. ] , [ 0.0088355 -1.43872969 0. ] , [ -6.12014406e+11 -8.30209285e+11 0.00000000e+00] , [-2.35390156 -3.19311263 0. ] , -2.31566146819e+12 , 0.5 , c

$$
1.825
BodyA , 1.9e+11 , [ 0.10069698 -1.26273261 0. ] , [-3.79271688 -2.38318504 0. ] , [ 6.81777633e+11 8.90658620e+11 0.00000000e+00] , [ 3.58830333 4.68767695 0. ] , -2.13556801894e+12 , 0.5 , r
